xPos,corrAns,yPos,corrGoResp,yPosGoStim,xPosGoStim,pracTrials.thisRepN,pracTrials.thisTrialN,pracTrials.thisN,pracTrials.thisIndex,ReDoLoopPrac.thisRepN,ReDoLoopPrac.thisTrialN,ReDoLoopPrac.thisN,ReDoLoopPrac.thisIndex,ReDoLoopPrac.thisTrial,pracStopTrials.thisRepN,pracStopTrials.thisTrialN,pracStopTrials.thisN,pracStopTrials.thisIndex,Blocks.thisRepN,Blocks.thisTrialN,Blocks.thisN,Blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,ReDoLoopMain.thisRepN,ReDoLoopMain.thisTrialN,ReDoLoopMain.thisN,ReDoLoopMain.thisIndex,ReDoLoopMain.thisTrial,StopBlocks.thisRepN,StopBlocks.thisTrialN,StopBlocks.thisN,StopBlocks.thisIndex,StopTrials.thisRepN,StopTrials.thisTrialN,StopTrials.thisN,StopTrials.thisIndex,auctionBlocks.thisRepN,auctionBlocks.thisTrialN,auctionBlocks.thisN,auctionBlocks.thisIndex,auctionTrials.thisRepN,auctionTrials.thisTrialN,auctionTrials.thisN,auctionTrials.thisIndex,learningTrialList,learningPracTrialList,stopTrialList,stopPracTrialList,auctionTrialList,ok1.keys,ok1.rt,resp.keys,resp.corr,resp.rt,feedbackResp.keys,feedbackResp.corr,currentReward,currentStimulus,currentStimType,firstPracComputedRewardOutput,firstPracLearningStimOnset,firstPracLearningFixOnset,firstPracPresentationRT,firstPracPresentationAcc,firstPracPresentationResp,firstPracEndTrialTimeStamp,feedbackResp.rt,secondPracComputedRewardOutput,secondPracLearningStimOnset,secondPracLearningFixOnset,secondPracPresentationRT,secondPracPresentationAcc,secondPracPresentationResp,secondPracEndTrialTimeStamp,StartTrialTimeStamp,trialType,goStim,stimType,stopStimValue,goResp.keys,goResp.corr,goResp.rt,key_resp_9.keys,key_resp_9.corr,fixStopOnset,goStimOnset,stopSignalOnset,EndTrialTimeStamp,key_resp_3.keys,key_resp_3.rt,firstComputedRewardOutput,firstLearningStimOnset,firstLearningFixOnset,firstPresentationRT,firstPresentationAcc,firstPresentationResp,firstEndTrialTimeStamp,secondComputedRewardOutput,secondLearningStimOnset,secondLearningFixOnset,secondPresentationRT,secondPresentationAcc,secondPresentationResp,secondEndTrialTimeStamp,key_resp_7.keys,key_resp_7.rt,thirdComputedRewardOutput,thirdLearningStimOnset,thirdLearningFixOnset,thirdPresentationRT,thirdPresentationAcc,thirdPresentationResp,thirdEndTrialTimeStamp,fourthComputedRewardOutput,fourthLearningStimOnset,fourthLearningFixOnset,fourthPresentationRT,fourthPresentationAcc,fourthPresentationResp,fourthEndTrialTimeStamp,fifthComputedRewardOutput,fifthLearningStimOnset,fifthLearningFixOnset,fifthPresentationRT,fifthPresentationAcc,fifthPresentationResp,fifthEndTrialTimeStamp,beginningSSD,EndingSSD,key_resp_9.rt,key_resp_4.keys,key_resp_4.rt,auctionResponse.keys,auctionResponse.rt,auctionStimDuration,auctionStim,auctionAmounts,auctionStimValue,auctionCondition,chosenAuctionAmount,key_resp_5.keys,key_resp_5.rt,shuffledRewardList,chosenReward1,chosenReward2,chosenReward3,chosenReward4,chosenReward5,key_resp_6.keys,key_resp_6.rt,date,frameRate,expName,session,participant,
200,w,200,,,,,,,,,,,,,,,,,3,0,3,0,10,0,40,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.367961883545,None,0,2.0,circleyellow.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.51051902771,0.00167012214661,0.367961883545,1,w,1528.18169308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_22_2102,59.9754338752,LearningTask,10,9988,
-200,a,-200,,,,,,,,,,,,,,,,,3,0,3,0,10,1,41,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.368033885956,None,0,0.5,invertedtrianglegray.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.69,0.512025117874,0.0011990070343,0.368033885956,1,a,1531.18400311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_22_2102,59.9754338752,LearningTask,10,9988,
200,s,-200,,,,,,,,,,,,,,,,,3,0,3,0,10,2,42,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.59995007515,None,0,1.0,hexagongreen.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.51073718071,0.00119805335999,0.59995007515,1,s,1534.18280101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_22_2102,59.9754338752,LearningTask,10,9988,
-200,q,200,,,,,,,,,,,,,,,,,3,0,3,0,10,3,43,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.518091917038,None,0,4.0,squarecyan.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.24,0.512480020523,0.00114607810974,0.518091917038,1,q,1537.18437719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_22_2102,59.9754338752,LearningTask,10,9988,
-200,a,-200,,,,,,,,,,,,,,,,,3,0,3,0,11,0,44,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.58460187912,None,0,4.0,squarecyan.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.89,0.510650873184,0.00137400627136,0.58460187912,1,a,1540.18454218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_22_2102,59.9754338752,LearningTask,10,9988,
200,s,-200,,,,,,,,,,,,,,,,,3,0,3,0,11,1,45,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.917725086212,None,0,4.0,linemagenta.gif,go,,,,,,,,0.123990058899,,,,,,,,,,,,,,,,,,,,,,,,0,0.510280132294,0.00154495239258,[],0,None,1543.18404102,4.05,0.513229846954,0.00158095359802,0.917725086212,1,s,1546.18452311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_22_2102,59.9754338752,LearningTask,10,9988,
-200,q,200,,,,,,,,,,,,,,,,,3,0,3,0,11,2,46,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.433594942093,None,0,2.0,triangleorange.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.18,0.512619972229,0.00120306015015,0.433594942093,1,q,1549.18464708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_22_2102,59.9754338752,LearningTask,10,9988,
-200,q,200,,,,,,,,,,,,,,,,,3,0,3,0,11,3,47,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.534403800964,None,0,2.0,circleyellow.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.85,0.511860132217,0.00156497955322,0.534403800964,1,q,1552.18571305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_22_2102,59.9754338752,LearningTask,10,9988,
200,s,-200,,,,,,,,,,,,,,,,,3,0,3,0,12,0,48,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.500707864761,None,0,1.0,hexagongreen.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.511765956879,0.00119209289551,0.500707864761,1,s,1555.18654799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_22_2102,59.9754338752,LearningTask,10,9988,
200,w,200,,,,,,,,,,,,,,,,,3,0,3,0,12,1,49,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.434460878372,None,0,1.0,hexagongreen.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,0.511190891266,0.00121188163757,0.434460878372,1,w,1558.18698502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_22_2102,59.9754338752,LearningTask,10,9988,
200,s,-200,,,,,,,,,,,,,,,,,3,0,3,0,12,2,50,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.549609899521,None,0,0.5,diamondwhite.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.511563062668,0.00123620033264,0.549609899521,1,s,1561.18680906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_22_2102,59.9754338752,LearningTask,10,9988,
200,w,200,,,,,,,,,,,,,,,,,3,0,3,0,12,3,51,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.434718132019,None,0,1.0,crossblue.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.84,0.511389017105,0.00119090080261,0.434718132019,1,w,1564.187078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_22_2102,59.9754338752,LearningTask,10,9988,
-200,a,-200,,,,,,,,,,,,,,,,,3,0,3,0,13,0,52,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.417494058609,None,0,0.5,diamondwhite.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.512454986572,0.00115704536438,0.417494058609,1,a,1567.18833613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_22_2102,59.9754338752,LearningTask,10,9988,
-200,a,-200,,,,,,,,,,,,,,,,,3,0,3,0,13,1,53,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.434489011765,None,0,1.0,crossblue.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.511148929596,0.00142097473145,0.434489011765,1,a,1570.18789196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_22_2102,59.9754338752,LearningTask,10,9988,
200,w,200,,,,,,,,,,,,,,,,,3,0,3,0,13,2,54,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.484567165375,None,0,0.5,diamondwhite.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.57,0.511692047119,0.00125503540039,0.484567165375,1,w,1573.18928218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_22_2102,59.9754338752,LearningTask,10,9988,
200,s,-200,,,,,,,,,,,,,,,,,3,0,3,0,13,3,55,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.467540025711,None,0,4.0,linemagenta.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.83,0.511024951935,0.00118803977966,0.467540025711,1,s,1576.188344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_22_2102,59.9754338752,LearningTask,10,9988,
200,s,-200,,,,,,,,,,,,,,,,,3,0,3,0,14,0,56,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.551085948944,None,0,4.0,squarecyan.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.79,0.511828899384,0.00121903419495,0.551085948944,1,s,1579.19011712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_22_2102,59.9754338752,LearningTask,10,9988,
200,w,200,,,,,,,,,,,,,,,,,3,0,3,0,14,1,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.450946092606,None,0,4.0,linemagenta.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.81,0.510893106461,0.00118398666382,0.450946092606,1,w,1582.18955517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_22_2102,59.9754338752,LearningTask,10,9988,
200,s,-200,,,,,,,,,,,,,,,,,3,0,3,0,14,2,58,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.534230947495,None,0,1.0,hexagongreen.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,0.511929988861,0.00119805335999,0.534230947495,1,s,1585.19065499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_22_2102,59.9754338752,LearningTask,10,9988,
-200,a,-200,,,,,,,,,,,,,,,,,3,0,3,0,14,3,59,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.600672006607,None,0,0.5,diamondwhite.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.61,0.511094093323,0.0011899471283,0.600672006607,1,a,1588.19118905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_22_2102,59.9754338752,LearningTask,10,9988,
200,w,200,,,,,,,,,,,,,,,,,3,0,3,0,15,0,60,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.384406089783,None,0,1.0,hexagongreen.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.18,0.511438846588,0.00119280815125,0.384406089783,1,w,1591.19155407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_22_2102,59.9754338752,LearningTask,10,9988,
-200,q,200,,,,,,,,,,,,,,,,,3,0,3,0,15,1,61,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.784448862076,None,0,2.0,circleyellow.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.25,0.5108730793,0.00117516517639,0.784448862076,1,q,1594.19218111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_22_2102,59.9754338752,LearningTask,10,9988,
-200,q,200,,,,,,,,,,,,,,,,,3,0,3,0,15,2,62,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.483803033829,None,0,0.5,invertedtrianglegray.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.510709047318,0.00120806694031,0.534635066986,0,w,1597.19209409,0.3,0.513394832611,0.00132393836975,0.483803033829,1,q,1600.19223619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_22_2102,59.9754338752,LearningTask,10,9988,
-200,q,200,,,,,,,,,,,,,,,,,3,0,3,0,15,3,63,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.467500925064,None,0,0.5,diamondwhite.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.38,0.511850118637,0.00116610527039,0.467500925064,1,q,1603.19315505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_22_2102,59.9754338752,LearningTask,10,9988,
200,w,200,,,,,,,,,,,,,,,,,3,0,3,0,16,0,64,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.384732961655,None,0,1.0,crossblue.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.07,0.51097202301,0.00120306015015,0.384732961655,1,w,1606.19306016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_22_2102,59.9754338752,LearningTask,10,9988,
200,s,-200,,,,,,,,,,,,,,,,,3,0,3,0,16,1,65,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.466959953308,None,0,2.0,triangleorange.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.08,0.512469053268,0.00119709968567,0.466959953308,1,s,1609.19402218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_22_2102,59.9754338752,LearningTask,10,9988,
200,w,200,,,,,,,,,,,,,,,,,3,0,3,0,16,2,66,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.367035150528,None,0,0.5,diamondwhite.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,0.511313915253,0.00121712684631,0.367035150528,1,w,1612.19358206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_22_2102,59.9754338752,LearningTask,10,9988,
200,w,200,,,,,,,,,,,,,,,,,3,0,3,0,16,3,67,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.467698097229,None,0,0.5,diamondwhite.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.512284994125,0.0012059211731,0.467698097229,1,w,1615.19396019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_22_2102,59.9754338752,LearningTask,10,9988,
200,s,-200,,,,,,,,,,,,,,,,,3,0,3,0,17,0,68,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.401706933975,None,0,4.0,linemagenta.gif,go,,,,,,,,0.0418951511383,,,,,,,,,,,,,,,,,,,,,,,,0,0.512725114822,0.00113201141357,[],0,None,1618.19513106,0,0.512839078903,0.00137305259705,0.401706933975,1,s,1621.195467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_22_2102,59.9754338752,LearningTask,10,9988,
200,w,200,,,,,,,,,,,,,,,,,3,0,3,0,17,1,69,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.517013788223,None,0,2.0,circleyellow.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.89,0.511947154999,0.00120520591736,0.517013788223,1,w,1624.19583797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_22_2102,59.9754338752,LearningTask,10,9988,
-200,a,-200,,,,,,,,,,,,,,,,,3,0,3,0,17,2,70,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.417392969131,None,0,1.0,hexagongreen.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.05,0.511482000351,0.00125503540039,0.417392969131,1,a,1627.19704819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_22_2102,59.9754338752,LearningTask,10,9988,
-200,q,200,,,,,,,,,,,,,,,,,3,0,3,0,17,3,71,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.534821033478,None,0,1.0,hexagongreen.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.92,0.509864091873,0.00168204307556,0.534821033478,1,q,1630.19710898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_22_2102,59.9754338752,LearningTask,10,9988,
200,w,200,,,,,,,,,,,,,,,,,3,0,3,0,18,0,72,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.501435995102,None,0,0.5,diamondwhite.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.510727882385,0.00121903419495,0.501435995102,1,w,1633.19725513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_22_2102,59.9754338752,LearningTask,10,9988,
200,w,200,,,,,,,,,,,,,,,,,3,0,3,0,18,1,73,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.401567935944,None,0,2.0,circleyellow.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1,0.510980129242,0.0011990070343,0.401567935944,1,w,1636.19727206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_22_2102,59.9754338752,LearningTask,10,9988,
-200,q,200,,,,,,,,,,,,,,,,,3,0,3,0,18,2,74,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.48410487175,None,0,0.5,invertedtrianglegray.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.512146949768,0.0012059211731,0.48410487175,1,q,1639.19785118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_22_2102,59.9754338752,LearningTask,10,9988,
-200,q,200,,,,,,,,,,,,,,,,,3,0,3,0,18,3,75,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.567503929138,None,0,4.0,squarecyan.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.511195898056,0.00120496749878,0.567503929138,1,q,1642.19871211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_22_2102,59.9754338752,LearningTask,10,9988,
200,w,200,,,,,,,,,,,,,,,,,3,0,3,0,19,0,76,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.417124032974,None,0,1.0,crossblue.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.511188030243,0.00119113922119,0.417124032974,1,w,1645.19901419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_22_2102,59.9754338752,LearningTask,10,9988,
200,s,-200,,,,,,,,,,,,,,,,,3,0,3,0,19,1,77,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.367123842239,None,0,1.0,crossblue.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.13,0.511421918869,0.00135397911072,0.367123842239,1,s,1648.19918513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_22_2102,59.9754338752,LearningTask,10,9988,
200,w,200,,,,,,,,,,,,,,,,,3,0,3,0,19,2,78,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.35076212883,None,0,2.0,circleyellow.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2,0.511793136597,0.00122904777527,0.35076212883,1,w,1651.19974899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_22_2102,59.9754338752,LearningTask,10,9988,
-200,a,-200,,,,,,,,,,,,,,,,,3,0,3,0,19,3,79,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.418079853058,None,0,0.5,invertedtrianglegray.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.31,0.511698961258,0.0012481212616,0.418079853058,1,a,1654.20022702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_22_2102,59.9754338752,LearningTask,10,9988,
200,s,-200,,,,,,,,,,,,,,,,,3,0,3,0,20,0,80,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.517580032349,None,0,0.5,diamondwhite.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.511255025864,0.00117015838623,0.517580032349,1,s,1657.20057511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_22_2102,59.9754338752,LearningTask,10,9988,
-200,q,200,,,,,,,,,,,,,,,,,3,0,3,0,20,1,81,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.53377199173,None,0,4.0,squarecyan.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.88,0.512189865112,0.00162386894226,0.53377199173,1,q,1660.20154214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_22_2102,59.9754338752,LearningTask,10,9988,
200,s,-200,,,,,,,,,,,,,,,,,3,0,3,0,20,2,82,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.584128141403,None,0,0.5,diamondwhite.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.64,0.510859012604,0.00116395950317,0.584128141403,1,s,1663.20197797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_22_2102,59.9754338752,LearningTask,10,9988,
-200,q,200,,,,,,,,,,,,,,,,,3,0,3,0,20,3,83,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.484215021133,None,0,2.0,triangleorange.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.510908842087,0.00117802619934,0.484215021133,1,q,1666.20276904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_22_2102,59.9754338752,LearningTask,10,9988,
-200,q,200,,,,,,,,,,,,,,,,,3,0,3,0,21,0,84,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.500926971436,None,0,1.0,crossblue.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.85,0.509773015976,0.00119304656982,0.500926971436,1,q,1669.20218611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_22_2102,59.9754338752,LearningTask,10,9988,
200,w,200,,,,,,,,,,,,,,,,,3,0,3,0,21,1,85,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.350800037384,None,0,4.0,squarecyan.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.13,0.511173963547,0.00115609169006,0.350800037384,1,w,1672.2024951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_22_2102,59.9754338752,LearningTask,10,9988,
-200,a,-200,,,,,,,,,,,,,,,,,3,0,3,0,21,2,86,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.450443029404,None,0,2.0,triangleorange.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8,0.512001991272,0.00124216079712,0.450443029404,1,a,1675.20295596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_22_2102,59.9754338752,LearningTask,10,9988,
-200,q,200,,,,,,,,,,,,,,,,,3,0,3,0,21,3,87,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.55061507225,None,0,0.5,invertedtrianglegray.gif,go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,0.511672973633,0.00119709968567,0.55061507225,1,q,1678.202317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_22_2102,59.9754338752,LearningTask,10,9988,
-200,a,-200,,,,,,,,,,,,,,,,,3,0,3,0,22,0,88,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.834373950958,None,0,1.0,hexagongreen.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.94,0.512477874756,0.00120377540588,0.834373950958,1,a,1681.20408416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_22_2102,59.9754338752,LearningTask,10,9988,
